id,service_id,location_id,url,email
3808,3808,3808,http://www.justice.gov/dea/divisions/contacts/mia_contact.shtml,
3810,3810,3810,,
3811,3811,3811,http://www.fiacs.org/,
3812,3812,3812,www.greaterfellowshipmbc.net,
3814,3814,3814,www.usps.com/postalinspectors,
3823,3823,3823,www.cdcnpin.org,
3825,3825,3825,http://www.wireless.att.com/learn/articles-resources/community-support/lifeline-link-up.jsp,
3827,3827,3827,www.miamidade.gov/taxcollector/,
3830,3830,3830,www.miamidade.gov/elections,
3831,3831,3831,www.miamidade.gov/elections,
3922,3922,3922,www.ourkids.us,
3927,3927,3927,www.unitedwaylee.org,
3929,3929,3929,crisiscenter.com/contact-us.aspx,
3931,3931,3931,www.hfuw.org,
3942,3942,3942,www.justkidscenters.com,
3961,3961,3961,www.catholiccharitiescc.org,
3962,3962,3962,www.catholiccharitiescc.org,
3965,3965,3965,www.dsc.us,
3967,3967,3967,www.womensfundmiami.org,
3974,3974,3974,www.cpeip.fsu.edu,
3980,3980,3980,www.teachmorelovemore.org,
3981,3981,3981,www.teachmorelovemore.org,
3984,3984,3984,,
3989,3989,3989,www.miamibeachcdc.org,
3991,3991,3991,www.ismileflorida.org,
4000,4000,4000,www.licecleanique.com,
4009,4009,4009,www.floridaheart.org,
4035,4035,4035,www.myflfamilies.com/service-programs/abuse-hotline,
4043,4043,4043,www.kristihouse.org,
4044,4044,4044,chisouthfl.org,
4046,4046,4046,www.switchboardmiami.org,
4048,4048,4048,www.switchboardmiami.org,
4049,4049,4049,www.jtchc.org,
4050,4050,4050,abriendopuertasfl.org,
4052,4052,4052,www.maimifocal.com,
4053,4053,4053,familycentral.org,
4054,4054,4054,familycentral.org,
4060,4060,4060,http://www.switchboardmiami.org,
4061,4061,4061,www.switchboardmiami.org,
4063,4063,4063,www.switchboardmiami.org,
4064,4064,4064,https://unitedwayofmiamidade-unway.bsd.net/page/contribute/operation-helping-hands-ecuador,
4069,4069,4069,www.switchboardmiami.org,
4070,4070,4070,www.switchboardmiami.org,
4071,4071,4071,http://medicine.fiu.edu/education/md/curriculum/service-learning/neighborhoodhelp/index.html,
4076,4076,4076,touchingmiamiwithlove.org,
4078,4078,4078,,
4080,4080,4080,www.citichurchmiami.com,
4082,4082,4082,www.ywca-miami.org,
4090,4090,4090,www.mocanomi.org,
4092,4092,4092,www.pediatrics.med.miami.edu,
4094,4094,4094,www.ci.miami.fl.us,
4104,4104,4104,www.miamidade.gov/parks,
4105,4105,4105,www.miamidade.gov/parks,
4110,4110,4110,www.lsgmi.org,
4112,4112,4112,www.legalservicesmiami.org,
4114,4114,4114,www.arcsofla.org,
4118,4118,4118,http://www.fws.gov/volunteers/volOpps.html,
4119,4119,4119,www.fws.gov,
4121,4121,4121,www.breakthroughmiami.org,
4122,4122,4122,www.breakthroughmiami.org,
4124,4124,4124,www.breakthroughmiami.org,
4128,4128,4128,kidsparadisechildcareinfo.com,
4131,4131,4131,www.fema.gov,
4138,4138,4138,http://www.barry.edu/family-care-center/counseling-services/,
4143,4143,4143,hopeformiami.org,
4144,4144,4144,hopeformiami.org,
4152,4152,4152,www.newerahealthcenter.com,
4160,4160,4160,www.santla.org,
4167,4167,4167,pediatrics.med.miami.edu/debbie-school/,
4168,4168,4168,urgentinc.org,
4169,4169,4169,www.pregnancyhelpclinics.org,
4170,4170,4170,www.pregnancyhelpclinics.org,
4171,4171,4171,www.pregnancyhelpclinics.org,
4180,4180,4180,www.glbtqalliance.org,
4181,4181,4181,glbtqalliance.org,
4188,4188,4188,http://www.williethebeeman.com/,
4198,4198,4198,www.enfamiliainc.org,
4199,4199,4199,www.enfamiliainc.org,
4200,4200,4200,www.enfamiliainc.org,
4201,4201,4201,www.enfamiliainc.org,
4205,4205,4205,www.lojacksafetynet.com,
4211,4211,4211,http://www.icfhinc.org/our_programs.asp?id_programa_padre=33&id_programa=38,
4213,4213,4213,www.nel-miami.org/lptn_home.htm,
4215,4215,4215,www.marjcc.org,
4218,4218,4218,http://www.westmiamicmhc.net/,
4227,4227,4227,www.banyanhealth.org,
4229,4229,4229,www.flfilminstitute.org,
4231,4231,4231,www.mariancenterschool.org,
4232,4232,4232,www.borinquenhealth.org,
4238,4238,4238,thechildrenstrust.org,
4250,4250,4250,www.thewatershed.com,
4252,4252,4252,www.thewatershed.com,
4254,4254,4254,www.thewatershed.com,
4257,4257,4257,www.miamilighthouse.org,
4259,4259,4259,www.miamilighthouse.org,
4261,4261,4261,www.thewatershed.com,
4268,4268,4268,communitycoalition.info,
4270,4270,4270,,
4271,4271,4271,http://www.communitycoalition.info/#!/cr2d,
4272,4272,4272,http://www.communitycoalition.info/#!/cktc,
4277,4277,4277,www.keyclubhouse.org,
4281,4281,4281,www.jumponitprogram.com,
4285,4285,4285,www.miamidade.gov/fire,
4286,4286,4286,www.miamidade.gov/fire,
4287,4287,4287,www.miamidade.gov/fire,
4288,4288,4288,www.miamidade.gov/fire,
4289,4289,4289,www.miamidade.gov/fire,
4290,4290,4290,www.miamidade.gov/fire,
4291,4291,4291,www.miamidade.gov/fire,
4292,4292,4292,www.miamidade.gov/fire,
4293,4293,4293,educatetomorrow.org,
4303,4303,4303,www.sweetvine.org,
4306,4306,4306,www.sweetvine.org,
4309,4309,4309,www.gulfcoastclaimsfacility.com,
4314,4314,4314,www.cismiami.org,
4317,4317,4317,www.glnh.org,
4318,4318,4318,www.cbc4autism.org,
4319,4319,4319,www.cbc4autism.org,
4327,4327,4327,www.theresourceroom.org,
4329,4329,4329,www.tigerdragonmiami.com,
4337,4337,4337,www.freshstartfamily.org,
4339,4339,4339,www.aidshealth.org,
4344,4344,4344,http://www.icfhinc.org/,
4345,4345,4345,,
4346,4346,4346,http://www.icfhinc.org/our_programs.asp?id_programa_padre=33&id_programa=113,
4347,4347,4347,http://www.icfhinc.org/our_programs.asp?id_programa_padre=33&id_programa=36,
4351,4351,4351,,
4352,4352,4352,,
4356,4356,4356,www.citrushealth.org,
4357,4357,4357,www.citrushealth.org,
4383,4383,4383,http://www.takestockinchildrenmiami.com/,
4386,4386,4386,,
4388,4388,4388,http://www.tacolcy.org/,
4390,4390,4390,http://www.alphanet.org,
4393,4393,4393,www.tacolcy.org,
4395,4395,4395,www.miamidade.gov/fire,
4397,4397,4397,,
4414,4414,4414,www.floridakidcare.org,
4415,4415,4415,www.floridakidcare.org,
4416,4416,4416,www.floridakidcare.org,
4417,4417,4417,www.floridakidcare.org,
4419,4419,4419,http://www.rhpaschalmd.com/home.html,
4420,4420,4420,www.rozalynhpaschalmd.com,
4422,4422,4422,www.thumbelinaacademy.com,
4425,4425,4425,www.pinecrestcounseling.com,
4426,4426,4426,www.pinecrestcounseling.com,
4428,4428,4428,www.unitedcounselors.org,
4431,4431,4431,www.tacolcy.org,
4436,4436,4436,socialsecurity.gov/,
4437,4437,4437,www.ssa.gov,
4438,4438,4438,dol.gov/WHD/,
4442,4442,4442,http://www.doleta.gov/,
4443,4443,4443,www.osha.gov,
4455,4455,4455,www.miamidade.gov/parks,
4459,4459,4459,www.miamidade.gov/parks,
4460,4460,4460,www.miamidade.gov/parks,
4468,4468,4468,www.ymcamiami.org,
4473,4473,4473,www.ymcamiami.org,
4487,4487,4487,www.newhorizonscmhc.org,
4494,4494,4494,www.connectfamilias.org,
4692,4692,4692,www.suitedforsuccess.org,
4721,4721,4721,https://miamirescuemission.com/thrift.htm,
4792,4792,4792,www.nursingsouthcorp.com,
4807,4807,4807,www.kendallmed.com,
4814,4814,4814,www.freealfsearch.com,
4816,4816,4816,www.csicaregiver.com/,
4832,4832,4832,,
4840,4840,4840,www.outofthecloset.org,
4842,4842,4842,www.aidshealth.org,
4863,4863,4863,http://www.visionaware.org/section.aspx?FolderID=11,
4872,4872,4872,www.chrysaliscenter.org,
4874,4874,4874,www.chrysaliscenter.org,
4883,4883,4883,http://my.sfwmd.gov,
4884,4884,4884,http://my.sfwmd.gov,
4891,4891,4891,,
4893,4893,4893,www.mch.com,
4897,4897,4897,www.tbsmb.org,
4903,4903,4903,http://www.amoservices.org/,
4905,4905,4905,www.amoservices.org,
4907,4907,4907,www.allianceforaging.org,
4909,4909,4909,www.poweru.org,
4917,4917,4917,www.nbvillage.com,
4919,4919,4919,www.arcsofla.org,
4922,4922,4922,,
4927,4927,4927,www.alzfdn.org,
4935,4935,4935,www.florida-allergy.com,
4937,4937,4937,www.agingwithdignity.org,
4940,4940,4940,www.seniornannies.com,
4950,4950,4950,www.fl511.com,
4960,4960,4960,http://touchingmiamiwithlove.org/,
4961,4961,4961,http://www.icfhinc.org/default.asp,
4962,4962,4962,http://www.icfhinc.org/,
4972,4972,4972,www.icfhinc.org,
4985,4985,4985,http://www.icfhinc.org/,
4993,4993,4993,www.icfhinc.org/our_programs.asp?id_programa_padre=19&id_programa=133,
4997,4997,4997,www.dadeschools.net,
5000,5000,5000,www.pdmiami.com,
5003,5003,5003,http://www.fls.fd.org/Miami.html,
5013,5013,5013,www.medicalert.org/safereturn,
5016,5016,5016,http://keepcollierbeautiful.com/kcbprograms.asp,
5017,5017,5017,http://keepcollierbeautiful.com/kcbprograms.asp,
5021,5021,5021,www.communitypregnancyclinic.com,
5024,5024,5024,www.amigoscenter.org,
5025,5025,5025,www.amigoscenter.org,
5029,5029,5029,www.baptisthealth.net/ch,
5031,5031,5031,,
5032,5032,5032,,
5036,5036,5036,www.crewtrust.org,
5037,5037,5037,http://taybballet.org/summer-programs/,
5039,5039,5039,www.thomasarmouryouthballet.org,
5041,5041,5041,www.thomasarmouryouthballet.org,
5042,5042,5042,www.thomasarmouryouthballet.org,
5044,5044,5044,www.miamibeachfl.gov/commservices,
5048,5048,5048,www.providencehousenaples.org,
5049,5049,5049,www.shywolfsanctuary.com,
5051,5051,5051,www.freedomwatersfoundation.org,
5056,5056,5056,www.kiakidz.com,
5058,5058,5058,,
5060,5060,5060,www.sfla.wish.org,
5066,5066,5066,www.stmatthewshouse.org/,
5068,5068,5068,www.stmatthewshouse.org,
5072,5072,5072,http://stmatthewshouse.org/programs/immokalee-friendship-house/,
5073,5073,5073,www.stmatthewshouse.org/,
5074,5074,5074,www.informedfamilies.org,
5078,5078,5078,napleslionsclub.com,
5080,5080,5080,redcross.org/fl/miami,
5084,5084,5084,http://www.voicesforkids.org,
5086,5086,5086,http://www.colliersheriff.org/index.aspx?page=2217,
5087,5087,5087,www.colliersheriff.org,
5089,5089,5089,http://www.colliersheriff.org/index.aspx?page=1942,
5090,5090,5090,http://www.colliersheriff.org/index.aspx?page=2868,
5091,5091,5091,www.colliersheriff.org,
5093,5093,5093,fndusa.org/contact-us/programs/pep/,
5099,5099,5099,www.caccollier.org,
5100,5100,5100,www.caccollier.org,
5101,5101,5101,www.caccollier.org,
5103,5103,5103,www.caccollier.org,
5104,5104,5104,www.guadalupecenter.org,
5105,5105,5105,www.guadalupecenter.org,
5106,5106,5106,www.guadalupecenter.org,
5108,5108,5108,www.caccollier.org,
5109,5109,5109,www.caccollier.org,
5113,5113,5113,www.avowhospice.org,
5114,5114,5114,www.avowhospice.org,
5115,5115,5115,www.avowhospice.org,
5117,5117,5117,www.friendshipcenters.org/Locations/Collier.aspx,
5120,5120,5120,http://www.positiveimagesflorida.com,
5122,5122,5122,http://www.positiveimagesflorida.com,
5123,5123,5123,http://branchesfl.org/home/programs-2/achieve/ways-to-work/,
5125,5125,5125,www.collierseniorresources.org,
5127,5127,5127,www.naplesequestrianchallenge.org,
5130,5130,5130,http://www.colliergov.net/index.aspx?page=107,
5131,5131,5131,http://www.colliergov.net/index.aspx?page=125,
5133,5133,5133,www.pediatrics.med.miami.edu/mailman-center/clinical-services/developmental-behavioral-pediatrics/parent-child-interaction-therapy,
5136,5136,5136,http://collier.floridahealth.gov,
5137,5137,5137,www.svdpnaples.org,
5138,5138,5138,http://collier.floridahealth.gov,
5140,5140,5140,www.floridahealth.gov/chdcollier/,
5141,5141,5141,www.svdpnaples.org,
5143,5143,5143,http://collierchildcare.org/collier-child-care-programs-services/ncef-early-childhood-development-center,
5146,5146,5146,collier.floridahealth.gov,
5147,5147,5147,www.floridahealth.gov/chdcollier/,
5148,5148,5148,collier.floridahealth.gov,
5149,5149,5149,collier.floridahealth.gov,
5150,5150,5150,collier.floridahealth.gov,
5151,5151,5151,collier.floridahealth.gov,
5154,5154,5154,,
5160,5160,5160,www.apsmc.org,
5168,5168,5168,Redcross.org/SouthFlorida,
5172,5172,5172,http://fkahec.org/,
5175,5175,5175,http://www.leadershiplearningcenter.org/,
5176,5176,5176,collier.floridahealth.gov,
5178,5178,5178,collier.floridahealth.gov,
5179,5179,5179,www.floridahealth.gov/chdcollier/,
5180,5180,5180,http://collier.floridahealth.gov/programs-and-services/environmental-health/index.html,
5182,5182,5182,www.CandlelightersSWFL.org,
5185,5185,5185,collier.floridahealth.gov,
5186,5186,5186,,
5187,5187,5187,http://collier.floridahealth.gov,
5189,5189,5189,http://collier.floridahealth.gov/,
5191,5191,5191,http://www.youthhaven.net/shelter.cfm,
5200,5200,5200,www.pasfi.org,
5205,5205,5205,www.alzsupport.org,
5206,5206,5206,www.alzsupport.org,
5207,5207,5207,www.AlzSupport.org,
5208,5208,5208,www.lacesoflove.org,
5210,5210,5210,http://easterseals-swfl.org/,
5212,5212,5212,www.svdpnaples.org,
5213,5213,5213,www.plancc.org,
5217,5217,5217,www.epilepsy-services.org/,
5219,5219,5219,collier.floridahealth.gov,
5220,5220,5220,collier.floridahealth.gov,
5223,5223,5223,http://www.charityforchange.org,
5225,5225,5225,www.artsnaplesworldfestival.org,
5233,5233,5233,http://crossroadsnaples.org/,
5234,5234,5234,www.DavidLawrenceCenter.org,
5235,5235,5235,http://www.davidlawrencecenter.org/,
5236,5236,5236,http://crossroadsnaples.org/,
5237,5237,5237,www.DavidLawrenceCenter.org,
5238,5238,5238,http://www.holyfaithmbc.org/,
5240,5240,5240,http://www.immokaleechildcarecenter.org/,
5244,5244,5244,www.collierliteracy.org,
5249,5249,5249,http://rtv.org/,
5251,5251,5251,www.epilepsy-services.org/,
5252,5252,5252,,
5261,5261,5261,babybasicscollier.org,
5265,5265,5265,http://www.gsgcf.org,
5269,5269,5269,http://www.plannedparenthood.org/health-center/centerDetails.asp?f=3294&a=90285&v=details,
5270,5270,5270,http://www.plannedparenthood.org/health-center/centerDetails.asp?f=3294&a=90285&v=details,
5271,5271,5271,www.collierhomelesscoalition.org,
5273,5273,5273,www.graceplacenaples.org,
5275,5275,5275,www.graceplacenaples.org,
5276,5276,5276,www.graceplacenaples.org,
5277,5277,5277,www.graceplacenaples.org,
5279,5279,5279,www.graceplacenaples.org,
5280,5280,5280,www.graceplacenaples.org,
5281,5281,5281,www.graceplacenaples.org,
5284,5284,5284,https://www.habitatcollier.org/,
5295,5295,5295,www.healthcareswfl.org,
5296,5296,5296,www.CollierArts.com,
5298,5298,5298,www.FriendsofFosterChildren.net,
5312,5312,5312,www.fddswfl.org,
5315,5315,5315,www.napleschamber.org,
5318,5318,5318,www.legalaid.org/Collier,
5319,5319,5319,www.legalaid.org/Collier,
5320,5320,5320,www.legalaid.org/Collier,
5321,5321,5321,www.legalaid.org/Collier,
5322,5322,5322,www.legalaid.org/Collier,
5323,5323,5323,www.legalaid.org/Collier,
5324,5324,5324,www.legalaid.org,
5329,5329,5329,swfloridafca.org,
5330,5330,5330,www.hsnaples.org,
5342,5342,5342,www.sunrisegroup.org,
5344,5344,5344,,
5347,5347,5347,www.cancerallianceofnaples.com,
5350,5350,5350,www.myga.org,
5351,5351,5351,www.myga.org,
5352,5352,5352,www.hopeformiami.org,
5354,5354,5354,www.cancer.org,
5356,5356,5356,http://www.cityreachministries.com/,
5363,5363,5363,http://www.marcoislandart.org/,
5365,5365,5365,www.bgccc.com/,
5368,5368,5368,kb-florida.org,
5370,5370,5370,www.naplesplayers.org,
5373,5373,5373,http://www.kisforkids.org/friends-of-the-school-library/,
5374,5374,5374,http://www.kisforkids.org/building-book-nooks-for-kids/,
5375,5375,5375,www.KisforKids.org,
5377,5377,5377,www.educationforcollier.org,
5378,5378,5378,http://finditfunditflorida.com/collier/,
5379,5379,5379,www.championsforlearning.org,
5384,5384,5384,www.hopeformiami.org,
5385,5385,5385,www.Komenswfl.org,
5388,5388,5388,www.lighthouseofcollier.org,
5389,5389,5389,www.lighthouseofcollier.org,
5396,5396,5396,http://womankindkeywest.com/,
5398,5398,5398,www.shapestudents.org,
5404,5404,5404,www.catalystmiami.org,
5407,5407,5407,www.cfcollier.org,
5409,5409,5409,http://familymedicine.med.miami.edu/,
5410,5410,5410,www.familymedicine.med.miami.edu/,
5411,5411,5411,www.familymedicine.med.miami.edu/,
5423,5423,5423,operationpar.org/maps/maps.htm,
5432,5432,5432,http://www.collegesummit.org/,
5434,5434,5434,www.ihaveadream-overtown.org,
5437,5437,5437,www.conservancy.org,
5438,5438,5438,http://www.conservancy.org/goodfortune,
5439,5439,5439,www.saluscareflorida.org,
5457,5457,5457,www.breakthroughmiami.org,
5465,5465,5465,www.miamiccj.org,
5467,5467,5467,www.NewHorizonsCMHC.org,
5471,5471,5471,http://ylcc.younglife.org/Pages/default.aspx,
5472,5472,5472,http://ylcc.younglife.org/Pages/default.aspx,
5473,5473,5473,http://ylcc.younglife.org/Pages/default.aspx,
5489,5489,5489,www.advocateprogram.org,
5490,5490,5490,www.advocateprogram.org,
5495,5495,5495,www.drlmitchell.com,
5507,5507,5507,www.naplespolice.com,
5508,5508,5508,www.naplespolice.com,
5510,5510,5510,www.naplesgov.com/index.aspx?NID=506,
5526,5526,5526,https://www.nicklauschildrens.org/home.aspx,
5529,5529,5529,www.bbbssun.org,
5533,5533,5533,www.seniorsbluebook.com,
5537,5537,5537,www.mhaswfl.org,
5538,5538,5538,www.mhaswfl.org,
5541,5541,5541,www.mhaswfl.org,
5542,5542,5542,www.rtv.org,
5545,5545,5545,http://www.resolvecounselingnaples.com/,
5547,5547,5547,www.miamidade.gov/taxcollector/,
5548,5548,5548,www.miamidade.gov/taxcollector/,
5549,5549,5549,www.mhaswfl.org,
5550,5550,5550,http://www.lkmc.com/locations/lower-keys-medical-center,
5551,5551,5551,www.mhaswfl.org,
5557,5557,5557,http://peacekidsnaples.org/,
5561,5561,5561,http://thecatnetwork.org/help-a-cat/spayneuter/meow-mobile/,
5562,5562,5562,www.thechildrenstrust.org/parents/initiatives/read-to-learn-book-club,
5564,5564,5564,www.alz.org/FLGulfCoast,
5567,5567,5567,www.alz.org/FLGulfCoast,
5568,5568,5568,www.alz.org/FLGulfCoast,
5570,5570,5570,www.alz.org/FLGulfCoast,
5571,5571,5571,www.ymcamiami.org,
5574,5574,5574,www.ymcamiami.org,
5575,5575,5575,www.ymcamiami.org,
5576,5576,5576,www.ymcamiami.org,
5578,5578,5578,www.coralgableswomansclub.com,
5579,5579,5579,www.ywca-miami.org,
5580,5580,5580,www.ywca-miami.org,
5582,5582,5582,www.ymcamiami.org,
5588,5588,5588,www.naplesfire.com,
5589,5589,5589,http://eto.dadeschools.net/,
5590,5590,5590,www.naplesfire.com,
5591,5591,5591,www.klcschools.com,
5592,5592,5592,www.klcschools.com,
5594,5594,5594,http://www.mdpls.org/special-services/talking-books.html,
5595,5595,5595,www.naplesfire.com,
5596,5596,5596,www.naplesfire.com,
5597,5597,5597,www.naplesfire.com,
5598,5598,5598,www.naplesfire.com,
5599,5599,5599,www.naplesfire.com,
5600,5600,5600,www.naplesfire.com,
5604,5604,5604,http://www.namicollier.org/programs/guide/,
5610,5610,5610,healthyconnectionscmhc.org,
5616,5616,5616,healthyconnectionscmhc.org,
5617,5617,5617,healthyconnectionscmhc.org,
5620,5620,5620,www.Colliergov.net/cat,
5626,5626,5626,,
5630,5630,5630,www.zenvillage.org,
5631,5631,5631,colliergov.net/index.aspx?page=291,
5634,5634,5634,,
5635,5635,5635,www.miamibeachparks.com,
5644,5644,5644,http://www.miamiseaquarium.com/plan-a-visit/education-and-outreach/camp-programs,
5647,5647,5647,www.townofsurfsidefl.gov,
5649,5649,5649,cityofaventura.com,
5651,5651,5651,www.flipany.org,
5653,5653,5653,http://www.arcsofla.org/,
5656,5656,5656,www.arcsofla.org,
5662,5662,5662,fulfordumc.com,
5664,5664,5664,http://elderaffairs.state.fl.us/doea/legal_services.php,
5674,5674,5674,creativestaffing.com,
5676,5676,5676,www.creativestaffing.com,
5677,5677,5677,,
5679,5679,5679,http://www.firstchoiceadc.com/home.html,
5681,5681,5681,www.borinquenhealth.org,
5686,5686,5686,www.nmtproject.org,
5693,5693,5693,http://lotushouse.org/,
5695,5695,5695,http://agapehaitian22.adventistchurchconnect.org/,
5698,5698,5698,www.bethanymiami.org,
5699,5699,5699,bradmorespanish22.adventistchurchconnect.org,
5703,5703,5703,eden22.adventistchurchconnect.org,
5704,5704,5704,elbuenredil22.adventistchurchconnect.org,
5707,5707,5707,firstebenezer22.adventistchurchconnect.org,
5709,5709,5709,jerusalemfrench24.adventistchurchconnect.org,
5710,5710,5710,http://www.kendallsda.com/,
5713,5713,5713,lebanon32.adventistchurchconnect.org,
5716,5716,5716,miamibeachfirstsp22.adventistchurchconnect.org,
5719,5719,5719,miamicentralspanish22.adventistchurchconnect.org,
5720,5720,5720,www.miamisprings-sda.org,
5721,5721,5721,miamitemple.org,
5724,5724,5724,http://www.mtpisgahsda.com/,
5725,5725,5725,newcommunitysda.org,
5727,5727,5727,http://www.northmiamibeachsda.org/,
5729,5729,5729,northmiamispanish22.adventistchurchconnect.org,
5730,5730,5730,northside23.adventistchurchconnect.org,
5732,5732,5732,www.perrinesda.org,
5733,5733,5733,philadelphiefrench23.adventistchurchconnect.org,
5734,5734,5734,shalomfrench22.adventistchurchconnect.org,
5737,5737,5737,www.tabsda.org,
5738,5738,5738,westdadespanish22.adventistchurchconnect.org,
5739,5739,5739,www.adventistasdewestchester.org,
5740,5740,5740,nadadventist.org/,
5756,5756,5756,,
5757,5757,5757,www.miamidade.gov/fire,
5759,5759,5759,www.miamidade.gov/fire,
5762,5762,5762,www.miamidade.gov/fire,
5763,5763,5763,www.miamidade.gov/fire,
5766,5766,5766,www.ihfservices.org,
5767,5767,5767,www.ihfservices.org,
5788,5788,5788,www.ymcamiami.org,
5792,5792,5792,,
5801,5801,5801,www.ymcamiami.org,
5805,5805,5805,www.ymcamiami.org,
5809,5809,5809,http://www.clearpoint.org/office-locations/florida/miami/,
5813,5813,5813,www.jtchc.org,
5815,5815,5815,www.mch.com,
5820,5820,5820,www.community-smiles.org,
5823,5823,5823,https://www.nicklauschildrens.org/patients-and-families/family-centered-care-services/radio-lollipop.aspx,
5826,5826,5826,www.naplespathways.org,
5829,5829,5829,www.footstepstothefuture.org,
5830,5830,5830,www.footstepstothefuture.org,
5831,5831,5831,www.footstepstothefuture.org,
5843,5843,5843,www.aaaswfl.org,
5846,5846,5846,http://www.napleschamber.org/Chamber/Leadership_Collier_Foundation.aspx,
5852,5852,5852,www.esoa.us,
5854,5854,5854,http://www.nlrb.gov/region/tampa,
5856,5856,5856,www.openarmscommunitycenter.org,
5857,5857,5857,www.openarmscommunitycenter.org,
5860,5860,5860,www.banyanstreetcommunitycenter.com/,
5864,5864,5864,,
5865,5865,5865,ayudamiami.org,
5866,5866,5866,www.ayudamiami.org,
5867,5867,5867,www.happykids.org,
5871,5871,5871,http://familymedicine.med.miami.edu/,
5872,5872,5872,www.familymedicine.med.miami.edu/,
5873,5873,5873,www.familymedicine.med.miami.edu/,
5874,5874,5874,www.familymedicine.med.miami.edu/,
5880,5880,5880,www.childrenofinmates.org,
5886,5886,5886,,
5890,5890,5890,,
5914,5914,5914,,
5918,5918,5918,,
5924,5924,5924,www.neighbors4neighbors.org,
5930,5930,5930,http://www.themarriage-saver.com,
5934,5934,5934,MiamiChoralAcademy.org,
5936,5936,5936,,
5939,5939,5939,http://home.naples.net/,
5955,5955,5955,,
5962,5962,5962,https://baptisthealth.net/en/facilities/mariners-hospital/pages/diabetes-services.aspx,
5966,5966,5966,http://www.nchmd.org/nutrition,
5974,5974,5974,www.consolidatedcredit.org,
5981,5981,5981,http://www.coconutgrovecenter.com/18701.html,
5988,5988,5988,http://eyeclinic.bonitalions.org/,
5990,5990,5990,www.ywca-miami.org,
5992,5992,5992,www.ywca-miami.org,
5993,5993,5993,www.ywca-miami.org,
5994,5994,5994,www.ywca-miami.org,
5995,5995,5995,www.ywca-miami.org,
5996,5996,5996,www.ywca-miami.org,
5997,5997,5997,www.ywca-miami.org,
5998,5998,5998,www.ywca-miami.org,
6000,6000,6000,www.ywca-miami.org,
6008,6008,6008,http://www.miamisao.com/services/humantrafficking/index.htm,
6009,6009,6009,www.switchboardmiami.org,
6012,6012,6012,www.intappserv.com,
6017,6017,6017,http://collieradulted.com/community_education/index.html,
6024,6024,6024,mdc.edu/medical,
6025,6025,6025,http://www.mdc.edu/medical/default.aspx,
6026,6026,6026,http://www.mdc.edu/hialeah/,
6027,6027,6027,http://www.mdc.edu/wolfson/administration/revest/,
6028,6028,6028,http://www.mdc.edu/homestead/default.aspx,
6029,6029,6029,http://www.mdc.edu/iac/default.aspx,
6030,6030,6030,http://www.mdc.edu/trio-eoc/,
6032,6032,6032,http://www.mdc.edu/wolfson/administration/revest/,
6033,6033,6033,http://www.mdc.edu/north/,
6036,6036,6036,http://www.mdc.edu/wolfson/administration/revest/,
6037,6037,6037,www.mdc.edu/wolfson,
6040,6040,6040,http://www.mdc.edu/wolfson/administration/revest/,
6042,6042,6042,www.mdc.edu/main/singlestop,
6043,6043,6043,www.mdc.edu/main/singlestop/,
6044,6044,6044,www.mdc.edu/main/singlestop/,
6045,6045,6045,http://www.mdc.edu/kendall/default.aspx,
6046,6046,6046,http://www.mdc.edu/west/,
6055,6055,6055,http://www.miamigardens-fl.gov/parks&rec,
6056,6056,6056,http://switchboardmiami.org/help-me-grow/,
6060,6060,6060,www.concernedafricanwomen.org,
6061,6061,6061,http://bascompalmer.org/locations/bascom-palmer,
6064,6064,6064,http://bascompalmer.org/locations/bascom-palmer-naples,
6066,6066,6066,www.miami.edu/childanxiety,
6067,6067,6067,www.ftfsf.org,
6069,6069,6069,http://www.arcsofla.org/,
6070,6070,6070,http://www.arcsofla.org/,
6072,6072,6072,www.arcsofla.org,
6073,6073,6073,www.thearcsofla.org,
6074,6074,6074,http://www.arcsofla.org/,
6083,6083,6083,www.alz.org/we_can_help_24_7_helpline.asp,
6085,6085,6085,,
6086,6086,6086,http://lindsey.dadeschools.net/,
6096,6096,6096,https://cec.fiu.edu/cdec/fiu-enlace-the-childrens-trust/,
6097,6097,6097,,
6099,6099,6099,ccf.fiu.edu,
6100,6100,6100,www.boggycreek.org/apply/,
6102,6102,6102,www.naplesfilmfest.com,
6104,6104,6104,www.hialeahfl.gov,
6109,6109,6109,actorsplayhouse.org,
6118,6118,6118,www.tacolcy.org,
6126,6126,6126,www.baptisthealth.net,
6127,6127,6127,www.baptisthealth.net,
6128,6128,6128,https://baptisthealth.net/en/find-a-doctor/pages/physicianref_onlinerequestform.aspx,
6129,6129,6129,www.baptisthealth.net,
6130,6130,6130,https://baptisthealth.net/,
6159,6159,6159,www.baptisthealth.net,
6165,6165,6165,www.fanm.org,
6170,6170,6170,,
6187,6187,6187,www.richmondperrineoptimist.org,
6189,6189,6189,www.richmondperrineoptimist.org,
6191,6191,6191,sfcbsa.wordpress.com,
6193,6193,6193,http://www.mdpls.org/locator/map.html,
6194,6194,6194,http://www.summerhousedetoxcenter.com/,
6197,6197,6197,www.sweetvine.org,
6199,6199,6199,www.teenupwardbound.com,
6217,6217,6217,www.ywca-miami.org,
6219,6219,6219,www.ywca-miami.org,
6222,6222,6222,www.ccadm.org,
6223,6223,6223,www.ccadm.org,
6224,6224,6224,www.ccadm.org,
